Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,1066.500000,1069.099976,1049.224976,1052.525024,1015.612244,5819934
2018-12-28,1058.675049,1068.875000,1057.750000,1061.449951,1024.223999,4707806
2018-12-31,1068.500000,1068.500000,1058.349976,1060.849976,1023.645203,2933264
2019-01-01,1063.824951,1075.500000,1052.800049,1074.050049,1036.382324,3186720
2019-01-02,1071.400024,1073.750000,1059.849976,1064.250000,1026.926147,4067116
2019-01-03,1062.099976,1064.125000,1051.500000,1055.900024,1018.868896,6385832
2019-01-04,1057.625000,1064.250000,1055.175049,1058.724976,1021.594788,3643560
2019-01-07,1063.849976,1067.675049,1059.000000,1060.324951,1023.138611,2693506
2019-01-08,1061.000000,1061.750000,1048.324951,1051.500000,1014.623230,4171730
2019-01-09,1059.000000,1060.675049,1051.300049,1058.400024,1021.281189,4284314
2019-01-10,1058.500000,1061.900024,1046.324951,1054.250000,1017.276855,3845770
2019-01-11,1056.900024,1062.000000,1054.000000,1055.949951,1018.917053,3204020
2019-01-14,1054.949951,1054.949951,1049.224976,1050.824951,1013.971863,2427580
2019-01-15,1052.525024,1063.250000,1051.000000,1060.949951,1023.741821,2543778
2019-01-16,1060.025024,1062.500000,1054.125000,1060.099976,1022.921509,2626226
2019-01-17,1062.625000,1067.949951,1056.675049,1066.150024,1028.759399,4120114
2019-01-18,1067.500000,1069.500000,1057.275024,1065.125000,1027.770264,2603988
2019-01-21,1069.974976,1083.250000,1063.250000,1074.074951,1036.406494,8780756
2019-01-22,1073.000000,1073.400024,1064.525024,1067.925049,1030.472168,4398488
2019-01-23,1067.000000,1067.925049,1050.724976,1052.699951,1015.781067,3812144
2019-01-24,1055.000000,1060.824951,1048.949951,1051.125000,1014.261230,5055786
2019-01-25,1046.500000,1055.000000,1045.000000,1048.000000,1011.245911,5631118
2019-01-28,1045.000000,1051.025024,1038.375000,1042.074951,1005.528564,7680218
2019-01-29,1039.125000,1041.500000,1026.500000,1028.800049,992.719299,7381394
2019-01-30,1028.625000,1028.625000,1014.000000,1017.349976,981.670837,9257080
2019-01-31,1015.500000,1044.875000,1011.000000,1039.974976,1003.502319,8289702
2019-02-01,1039.974976,1058.500000,1038.300049,1045.224976,1008.568176,7827094
2019-02-04,1047.500000,1056.500000,1041.324951,1052.449951,1015.539734,3969144
2019-02-05,1054.000000,1059.500000,1048.500000,1057.025024,1019.954590,4345144
2019-02-06,1058.125000,1063.500000,1056.800049,1061.324951,1024.103638,5437842
2019-02-07,1062.525024,1065.000000,1052.925049,1058.625000,1021.498291,3608654
2019-02-08,1056.000000,1072.474976,1053.324951,1061.324951,1024.103638,6117822
2019-02-11,1056.650024,1071.449951,1056.650024,1069.824951,1032.305420,3518182
2019-02-12,1069.000000,1074.000000,1062.400024,1064.849976,1027.505005,4886194
2019-02-14,1070.000000,1070.000000,1052.800049,1055.099976,1018.096802,3720694
2019-02-15,1053.675049,1054.050049,1039.099976,1050.324951,1013.489319,4208262
2019-02-18,1053.400024,1059.000000,1043.000000,1044.949951,1008.302795,3569372
2019-02-19,1044.849976,1054.074951,1039.099976,1042.025024,1005.480408,2634318
2019-02-20,1044.250000,1055.500000,1040.949951,1054.175049,1017.204346,2446250
2019-02-21,1050.849976,1059.974976,1046.800049,1057.949951,1020.846924,2630772
2019-02-22,1059.699951,1064.050049,1044.550049,1045.724976,1009.050598,4445354
2019-02-25,1047.574951,1064.974976,1047.574951,1062.699951,1025.430298,4070298
2019-02-26,1055.625000,1062.500000,1050.550049,1055.324951,1018.313965,4803714
2019-02-27,1058.050049,1062.224976,1044.074951,1046.125000,1009.436646,3515046
2019-02-28,1046.550049,1052.925049,1036.599976,1038.775024,1002.344421,5822688
2019-03-01,1043.125000,1050.449951,1038.500000,1041.675049,1005.142822,4676464
2019-03-05,1044.449951,1055.550049,1035.000000,1053.550049,1016.601196,5918638
2019-03-06,1055.000000,1055.150024,1045.275024,1052.125000,1015.226196,4229022
2019-03-07,1054.800049,1065.000000,1047.500000,1063.250000,1025.961060,5102426
2019-03-08,1057.525024,1065.000000,1054.724976,1064.099976,1026.781250,3526730
2019-03-11,1066.000000,1071.849976,1061.099976,1064.224976,1026.901733,4612054
2019-03-12,1073.500000,1087.500000,1068.500000,1085.500000,1047.430664,7548646
2019-03-13,1087.500000,1117.000000,1086.050049,1113.275024,1074.231689,28583174
2019-03-14,1122.425049,1123.750000,1105.300049,1112.375000,1073.363281,7689932
2019-03-15,1115.500000,1129.949951,1114.025024,1126.500000,1086.992920,6381544
2019-03-18,1130.949951,1145.824951,1123.500000,1130.724976,1091.069702,7179360
2019-03-19,1134.750000,1137.949951,1125.500000,1133.875000,1094.109375,5978996
2019-03-20,1134.500000,1150.000000,1130.525024,1149.500000,1109.186279,5855996
2019-03-22,1150.000000,1153.500000,1135.400024,1138.074951,1098.161865,15201940
2019-03-25,1130.000000,1143.925049,1126.500000,1140.650024,1100.646484,4599630
2019-03-26,1137.949951,1157.500000,1136.300049,1155.675049,1115.144653,5893424
2019-03-27,1159.275024,1164.025024,1139.525024,1149.724976,1109.403320,6942650
2019-03-28,1149.400024,1162.500000,1143.925049,1151.400024,1111.019531,9777164
2019-04-01,1162.625000,1166.000000,1152.300049,1155.900024,1115.361694,4823538
2019-04-02,1160.000000,1160.000000,1142.724976,1147.425049,1107.183960,5455248
2019-04-03,1146.050049,1158.000000,1144.125000,1146.375000,1106.170776,3829726
2019-04-04,1146.375000,1156.500000,1140.000000,1141.974976,1101.925049,4605776
2019-04-05,1143.900024,1156.875000,1141.000000,1152.800049,1112.370483,4175590
2019-04-08,1159.500000,1161.474976,1140.050049,1144.699951,1104.554688,3199066
2019-04-09,1148.300049,1151.500000,1133.500000,1143.625000,1103.517212,5388800
2019-04-10,1125.000000,1142.000000,1115.500000,1118.675049,1079.442261,54064350
2019-04-11,1122.449951,1131.500000,1118.474976,1128.750000,1089.163940,4396650
2019-04-12,1126.050049,1136.099976,1126.050049,1132.625000,1092.903076,4585222
2019-04-15,1135.000000,1146.449951,1132.175049,1144.400024,1104.265015,5109890
2019-04-16,1145.474976,1154.949951,1140.150024,1152.525024,1112.105225,4136888
2019-04-18,1156.500000,1157.525024,1144.000000,1146.824951,1106.604980,5307428
2019-04-22,1162.500000,1162.500000,1130.500000,1134.349976,1094.567505,10490210
2019-04-23,1138.775024,1145.000000,1120.800049,1122.650024,1083.277832,7641200
2019-04-24,1125.000000,1141.949951,1123.525024,1139.875000,1099.898804,6177064
2019-04-25,1143.449951,1149.400024,1128.974976,1131.724976,1092.034668,9043318
2019-04-26,1132.949951,1142.500000,1128.449951,1140.474976,1100.477661,5853784
2019-04-30,1142.500000,1160.000000,1139.199951,1158.724976,1118.087646,6268418
2019-05-02,1161.750000,1179.824951,1158.750000,1177.900024,1136.590088,8584650
2019-05-03,1182.099976,1189.000000,1178.250000,1183.974976,1142.452148,6175760
2019-05-06,1174.000000,1175.949951,1158.525024,1164.224976,1123.394775,6874046
2019-05-07,1175.949951,1179.000000,1159.000000,1161.175049,1120.451782,4962102
2019-05-08,1161.275024,1161.900024,1144.000000,1153.625000,1113.166504,6032104
2019-05-09,1150.000000,1150.000000,1135.800049,1145.449951,1105.278198,4513862
2019-05-10,1145.675049,1162.449951,1145.675049,1148.250000,1107.980103,5297100
2019-05-13,1148.025024,1156.675049,1140.000000,1143.599976,1103.493164,5535816
2019-05-14,1148.349976,1155.500000,1137.775024,1143.949951,1103.830811,5247372
2019-05-15,1148.000000,1153.599976,1141.099976,1143.349976,1103.251831,4478174
2019-05-16,1140.275024,1159.500000,1140.000000,1155.324951,1114.806763,4025068
2019-05-17,1156.500000,1184.650024,1155.800049,1181.050049,1139.629639,7379390
2019-05-20,1204.000000,1219.349976,1190.000000,1216.175049,1173.522949,8849816
2019-05-21,1219.000000,1224.699951,1199.724976,1201.849976,1159.700195,5162588
2019-05-22,1205.925049,1213.000000,1197.125000,1202.875000,1160.689453,5693330
2019-05-23,1204.500000,1219.949951,1159.550049,1166.050049,1125.156006,16540998
2019-05-24,1179.849976,1193.074951,1170.074951,1186.675049,1145.057495,6846400
2019-05-27,1189.449951,1210.949951,1186.125000,1204.175049,1161.943848,6024512
2019-05-28,1208.250000,1210.000000,1193.525024,1208.099976,1165.730957,3682420
2019-05-29,1205.099976,1215.400024,1205.099976,1208.449951,1166.068726,3737608
2019-05-30,1208.000000,1223.949951,1206.525024,1219.775024,1176.996704,4679600
2019-05-31,1228.400024,1232.500000,1178.400024,1212.675049,1170.145508,9892540
2019-06-03,1213.500000,1229.900024,1212.474976,1228.550049,1185.463745,4240430
2019-06-04,1227.500000,1232.875000,1220.525024,1226.150024,1183.148071,3221494
2019-06-06,1226.599976,1235.000000,1206.675049,1211.675049,1169.180786,7817462
2019-06-07,1212.824951,1227.125000,1204.500000,1223.824951,1180.904419,3985466
2019-06-10,1234.974976,1234.974976,1216.050049,1220.099976,1177.310181,3538570
2019-06-11,1225.750000,1229.949951,1220.175049,1224.199951,1181.266479,3551646
2019-06-12,1222.500000,1224.199951,1211.824951,1213.525024,1170.965820,3654310
2019-06-13,1217.974976,1226.000000,1207.974976,1222.349976,1179.481323,5553974
2019-06-14,1221.474976,1229.474976,1212.500000,1217.550049,1174.849609,5978460
2019-06-17,1217.500000,1219.949951,1208.650024,1211.000000,1168.529419,6405010
2019-06-18,1209.000000,1216.000000,1202.000000,1208.625000,1166.237793,6209826
2019-06-19,1213.500000,1222.449951,1208.349976,1214.175049,1171.593018,5372138
2019-06-20,1214.175049,1218.500000,1207.300049,1213.175049,1177.903931,5585746
2019-06-21,1213.000000,1214.849976,1202.824951,1207.099976,1172.005615,6625130
2019-06-24,1205.974976,1215.300049,1205.000000,1208.974976,1173.826050,3457500
2019-06-25,1209.925049,1220.750000,1201.500000,1214.349976,1179.044922,4449900
2019-06-26,1212.349976,1235.000000,1211.000000,1233.949951,1198.074951,5266818
2019-06-27,1234.375000,1247.250000,1228.074951,1231.150024,1195.356567,9939618
2019-06-28,1232.000000,1237.500000,1218.525024,1221.875000,1186.351074,6378422
2019-07-01,1228.000000,1244.500000,1225.025024,1242.775024,1206.643433,4262080
2019-07-02,1244.000000,1248.750000,1233.599976,1247.500000,1211.231079,3623414
2019-07-03,1249.500000,1251.650024,1241.500000,1244.824951,1208.633789,3731628
2019-07-04,1247.400024,1248.949951,1236.000000,1241.900024,1205.793945,3996982
2019-07-05,1242.550049,1247.474976,1230.000000,1236.199951,1200.259521,3791530
2019-07-08,1237.275024,1237.300049,1198.525024,1204.800049,1169.772583,7303570
2019-07-09,1201.925049,1205.400024,1186.500000,1189.574951,1154.990112,8241344
2019-07-10,1189.375000,1199.000000,1183.125000,1194.375000,1159.650635,5784574
2019-07-11,1201.500000,1207.000000,1197.824951,1203.574951,1168.583008,4548798
2019-07-12,1209.000000,1209.000000,1192.525024,1196.949951,1162.150635,4488136
2019-07-15,1198.000000,1201.500000,1188.675049,1197.375000,1162.563477,4116592
2019-07-16,1209.000000,1209.000000,1191.000000,1195.599976,1160.840088,6385284
2019-07-17,1196.474976,1205.800049,1195.650024,1198.724976,1163.874146,3879868
2019-07-18,1201.500000,1214.500000,1200.949951,1205.949951,1170.889038,5401292
2019-07-19,1207.500000,1210.349976,1183.500000,1187.824951,1153.290894,4469614
2019-07-22,1172.500000,1174.925049,1140.625000,1148.625000,1115.230591,11085648
2019-07-23,1147.250000,1147.250000,1121.025024,1131.750000,1098.846313,13901432
2019-07-24,1128.375000,1146.500000,1125.500000,1140.449951,1107.293457,8681870
2019-07-25,1142.500000,1157.724976,1140.125000,1143.025024,1109.793579,9731004
2019-07-26,1139.099976,1146.824951,1136.425049,1138.650024,1105.545654,6414914
2019-07-29,1136.775024,1136.775024,1111.525024,1122.150024,1089.525391,4988246
2019-07-30,1127.500000,1135.599976,1119.949951,1126.125000,1093.384888,5197068
2019-07-31,1120.000000,1133.500000,1117.125000,1125.824951,1093.093384,6945920
2019-08-01,1114.550049,1120.000000,1098.500000,1110.900024,1081.002930,9120838
2019-08-02,1105.500000,1112.000000,1091.000000,1107.175049,1077.378174,13912768
2019-08-05,1098.525024,1100.000000,1081.250000,1089.625000,1060.300537,9911220
2019-08-06,1083.500000,1105.125000,1083.500000,1094.550049,1065.092896,12445470
2019-08-07,1095.000000,1101.000000,1082.500000,1092.000000,1062.611572,9375068
2019-08-08,1099.000000,1121.500000,1091.500000,1116.574951,1086.525146,9855800
2019-08-09,1123.500000,1144.500000,1119.900024,1141.000000,1110.292847,15218056
2019-08-13,1136.650024,1136.650024,1101.300049,1110.175049,1080.297363,7720034
2019-08-14,1117.699951,1117.699951,1101.525024,1114.724976,1084.725098,7127026
2019-08-16,1107.000000,1116.500000,1102.050049,1113.849976,1083.873657,7623780
2019-08-19,1119.250000,1121.000000,1100.849976,1103.425049,1073.729248,4249100
2019-08-20,1104.625000,1113.900024,1103.425049,1110.300049,1080.419189,5135296
2019-08-21,1112.449951,1120.599976,1107.099976,1112.925049,1082.973389,5236356
2019-08-22,1110.425049,1110.425049,1083.525024,1087.050049,1057.794922,6996022
2019-08-23,1080.500000,1088.500000,1069.800049,1081.349976,1052.248169,10049808
2019-08-26,1097.449951,1133.074951,1083.500000,1128.074951,1097.715576,12640122
2019-08-27,1128.000000,1136.449951,1120.050049,1129.974976,1099.564453,10330416
2019-08-28,1125.000000,1128.675049,1113.175049,1123.750000,1093.507080,6831294
2019-08-29,1123.000000,1126.849976,1110.150024,1113.474976,1083.508545,7391858
2019-08-30,1116.750000,1130.000000,1111.000000,1113.974976,1083.995117,9616660
2019-09-03,1110.000000,1110.500000,1098.074951,1105.474976,1075.723877,5714338
2019-09-04,1103.500000,1137.000000,1099.500000,1123.875000,1093.628662,7530352
2019-09-05,1124.500000,1136.199951,1112.500000,1117.574951,1087.498169,8648126
2019-09-06,1114.000000,1128.300049,1110.650024,1122.949951,1092.728516,6435002
2019-09-09,1123.000000,1130.449951,1108.050049,1124.800049,1094.528931,5321702
2019-09-11,1137.000000,1137.000000,1120.574951,1125.650024,1095.355957,7604558
2019-09-12,1125.349976,1144.400024,1124.074951,1135.425049,1104.867920,9066150
2019-09-13,1125.500000,1133.724976,1119.000000,1128.724976,1098.348145,7685670
2019-09-16,1125.949951,1131.324951,1120.500000,1122.074951,1091.877075,5515092
2019-09-17,1123.949951,1124.250000,1099.050049,1105.675049,1075.918579,5328278
2019-09-18,1108.650024,1112.074951,1090.000000,1093.875000,1064.436157,6479942
2019-09-19,1099.900024,1107.050049,1084.000000,1101.050049,1071.417969,5311655
2019-09-20,1108.000000,1209.900024,1105.400024,1199.599976,1167.315674,23075017
2019-09-23,1259.550049,1282.699951,1229.000000,1257.250000,1223.414307,20960205
2019-09-24,1250.000000,1261.949951,1227.550049,1253.800049,1220.057129,11689524
2019-09-25,1249.900024,1249.900024,1230.099976,1239.699951,1206.336548,7804488
2019-09-26,1239.800049,1275.000000,1236.349976,1242.500000,1209.061279,15335780
2019-09-27,1248.250000,1253.500000,1237.599976,1244.199951,1210.715454,7436585
2019-09-30,1228.800049,1240.000000,1216.500000,1227.449951,1194.416260,9109229
2019-10-01,1231.500000,1255.000000,1221.099976,1248.800049,1215.191772,9384176
2019-10-03,1239.949951,1243.800049,1216.349976,1223.550049,1190.621338,8149438
2019-10-04,1236.650024,1239.599976,1185.300049,1189.699951,1157.682129,9201816
2019-10-07,1201.199951,1219.849976,1181.150024,1186.900024,1154.957642,11256610
2019-10-09,1197.099976,1229.900024,1190.000000,1228.150024,1195.097534,8713635
2019-10-10,1221.800049,1225.949951,1197.199951,1200.550049,1168.240356,5778429
2019-10-11,1213.400024,1224.000000,1188.949951,1198.800049,1166.537354,8593159
2019-10-14,1209.000000,1219.900024,1197.400024,1204.400024,1171.986694,6133901
2019-10-15,1207.000000,1225.000000,1206.849976,1223.050049,1190.134766,4200187
2019-10-16,1231.650024,1235.000000,1210.099976,1221.099976,1188.237061,5293408
2019-10-17,1227.500000,1229.849976,1213.099976,1220.000000,1187.166748,6121807
2019-10-18,1225.449951,1233.849976,1220.349976,1229.000000,1195.924683,5616903
2019-10-22,1257.000000,1257.000000,1232.599976,1239.300049,1205.947388,10003114
2019-10-23,1246.849976,1249.750000,1233.000000,1241.599976,1208.185425,5095107
2019-10-24,1248.000000,1254.150024,1226.349976,1236.099976,1202.833496,6553747
2019-10-25,1240.000000,1246.849976,1220.000000,1229.000000,1195.924683,6496771
2019-10-27,1239.949951,1241.900024,1235.000000,1237.699951,1204.390381,875041
2019-10-29,1238.000000,1257.349976,1237.699951,1242.500000,1209.061279,7116284
2019-10-30,1246.900024,1262.699951,1243.000000,1248.349976,1214.753662,6005683
2019-10-31,1257.699951,1263.900024,1227.099976,1230.349976,1197.238281,6608853
2019-11-01,1239.000000,1243.750000,1227.599976,1240.050049,1206.677246,5756130
2019-11-04,1246.449951,1250.000000,1229.050049,1236.849976,1203.563232,4967588
2019-11-05,1241.000000,1244.800049,1229.050049,1239.500000,1206.141968,6183905
2019-11-06,1242.449951,1259.000000,1228.050049,1256.650024,1222.830322,6065168
2019-11-07,1261.000000,1269.699951,1250.000000,1263.699951,1229.690674,8481517
2019-11-08,1259.000000,1267.000000,1251.449951,1255.599976,1221.808838,6625748
2019-11-11,1252.550049,1268.500000,1250.500000,1264.750000,1230.712280,7143305
2019-11-13,1261.949951,1270.000000,1253.599976,1257.550049,1223.706299,4646748
2019-11-14,1263.800049,1277.000000,1257.199951,1273.900024,1239.616089,5527609
2019-11-15,1283.849976,1285.000000,1271.099976,1277.900024,1243.508545,4639506
2019-11-18,1277.000000,1279.449951,1258.699951,1262.050049,1228.085205,4565146
2019-11-19,1265.300049,1275.000000,1261.099976,1271.900024,1237.670044,5285289
2019-11-20,1273.000000,1282.949951,1267.000000,1273.349976,1239.080933,5527129
2019-11-21,1270.250000,1287.000000,1268.349976,1283.349976,1248.811890,6009763
2019-11-22,1283.650024,1283.650024,1262.000000,1264.750000,1230.712280,3844005
2019-11-25,1264.150024,1279.500000,1264.150024,1271.099976,1236.891479,3946778
2019-11-26,1278.449951,1279.750000,1266.949951,1275.050049,1240.735352,4358001
2019-11-27,1276.000000,1285.750000,1271.199951,1278.400024,1243.995117,4790333
2019-11-28,1280.199951,1283.050049,1262.000000,1265.300049,1231.247681,6183020
2019-11-29,1267.699951,1279.900024,1252.000000,1274.949951,1240.637817,7783813
2019-12-02,1273.949951,1273.949951,1258.599976,1265.750000,1231.685547,4473102
2019-12-03,1268.199951,1269.000000,1253.800049,1255.400024,1221.614136,3495953
2019-12-04,1252.500000,1256.900024,1234.199951,1251.650024,1217.965088,5697807
2019-12-05,1255.599976,1258.750000,1240.750000,1245.599976,1212.077759,6386247
2019-12-06,1248.949951,1260.000000,1238.199951,1246.050049,1212.515869,6887325
2019-12-09,1249.500000,1249.849976,1237.550049,1242.949951,1209.499023,4132675
2019-12-10,1251.000000,1253.650024,1245.099976,1249.500000,1215.872925,4894450
2019-12-11,1250.099976,1254.000000,1242.500000,1248.750000,1215.142944,5527321
2019-12-12,1253.000000,1269.449951,1253.000000,1263.599976,1229.593384,6456574
2019-12-13,1265.000000,1272.349976,1259.250000,1263.849976,1229.836670,5887593
2019-12-16,1269.250000,1270.000000,1248.199951,1257.349976,1223.511597,5663788
2019-12-17,1260.000000,1274.800049,1255.349976,1271.099976,1236.891479,6213677
2019-12-18,1283.000000,1299.000000,1273.650024,1292.349976,1257.569580,8723586
2019-12-19,1305.000000,1305.500000,1286.099976,1288.800049,1254.115112,6509188
2019-12-20,1288.750000,1299.599976,1280.050049,1296.699951,1261.802612,7513022
2019-12-23,1299.000000,1304.000000,1288.800049,1302.400024,1267.349243,5097891
2019-12-24,1298.599976,1301.099976,1286.949951,1289.150024,1254.455811,3589604
2019-12-26,1289.699951,1291.849976,1264.650024,1270.449951,1236.258911,7474879
2019-12-27,1272.000000,1279.000000,1270.000000,1275.000000,1240.686523,3546496
2019-12-30,1282.000000,1288.750000,1274.050049,1282.150024,1247.644165,4667095
2019-12-31,1281.949951,1281.949951,1268.650024,1272.099976,1237.864624,4178528
2020-01-01,1276.099976,1280.000000,1270.599976,1278.599976,1244.189819,1836849
2020-01-02,1279.000000,1288.000000,1279.000000,1286.750000,1252.120361,3068583
2020-01-03,1282.199951,1285.000000,1263.599976,1268.400024,1234.264282,5427775
2020-01-06,1260.000000,1261.800049,1236.000000,1240.949951,1207.552856,5445093
2020-01-07,1258.900024,1271.449951,1252.250000,1260.599976,1226.674072,7362247
2020-01-08,1246.949951,1262.150024,1240.050049,1257.300049,1223.462891,5666055
2020-01-09,1265.000000,1275.800049,1263.099976,1271.400024,1237.183472,4773158
2020-01-10,1284.099976,1286.900024,1275.099976,1282.699951,1248.179321,4607290
2020-01-13,1282.699951,1296.500000,1276.000000,1286.000000,1251.390503,3725784
2020-01-14,1289.000000,1292.550049,1277.500000,1289.500000,1254.796387,3943145
2020-01-15,1286.400024,1287.949951,1274.099976,1284.250000,1249.687622,5893724
2020-01-16,1282.050049,1291.000000,1279.349976,1287.650024,1252.996216,3575200
2020-01-17,1281.750000,1284.900024,1271.900024,1278.150024,1243.751709,8459407
2020-01-20,1304.849976,1304.849976,1252.500000,1254.900024,1221.127441,11089225
2020-01-21,1250.000000,1250.000000,1238.400024,1244.349976,1210.861450,7492402
2020-01-22,1248.050049,1255.000000,1234.400024,1240.849976,1207.455688,9184155
2020-01-23,1240.000000,1246.849976,1231.000000,1244.849976,1211.348022,5754460
2020-01-24,1246.000000,1254.000000,1239.099976,1244.550049,1211.056152,5915878
2020-01-27,1235.000000,1235.000000,1211.750000,1213.199951,1180.549683,9444276
2020-01-28,1218.800049,1227.800049,1213.250000,1223.199951,1190.280640,6706079
2020-01-29,1225.300049,1242.000000,1222.250000,1235.849976,1202.590210,6894175
2020-01-30,1238.949951,1238.949951,1217.199951,1226.050049,1193.053955,6055992
2020-01-31,1231.449951,1237.800049,1220.250000,1226.300049,1193.297241,5589134
2020-02-03,1197.000000,1197.949951,1177.699951,1192.800049,1160.698730,6538505
2020-02-04,1198.000000,1234.000000,1198.000000,1229.800049,1196.703125,10448852
2020-02-05,1234.900024,1248.000000,1227.300049,1244.650024,1211.153320,9010341
2020-02-06,1244.650024,1248.699951,1237.199951,1239.800049,1206.433960,5913775
2020-02-07,1246.000000,1247.000000,1231.599976,1242.199951,1208.769287,3407724
2020-02-10,1242.949951,1242.949951,1226.050049,1240.300049,1206.920654,4609917
2020-02-11,1243.300049,1255.000000,1238.050049,1240.599976,1207.212402,5806760
2020-02-12,1245.199951,1252.900024,1244.050049,1249.000000,1215.386230,3148965
2020-02-13,1259.900024,1259.900024,1233.599976,1241.400024,1207.990967,4556070
2020-02-14,1243.199951,1248.400024,1215.000000,1219.349976,1186.534180,7344429
2020-02-17,1225.000000,1233.000000,1214.449951,1217.150024,1184.393433,5076345
2020-02-18,1216.900024,1218.500000,1203.500000,1213.250000,1180.598511,5264558
2020-02-19,1222.500000,1230.000000,1213.900024,1227.199951,1194.172974,5006134
2020-02-20,1230.000000,1230.000000,1214.099976,1217.099976,1184.344849,5561707
2020-02-24,1208.949951,1214.750000,1200.000000,1209.949951,1177.387207,8284042
2020-02-25,1204.000000,1209.000000,1198.000000,1200.300049,1167.997070,6943340
2020-02-26,1197.500000,1204.699951,1185.650024,1199.250000,1166.975220,6907393
2020-02-27,1195.000000,1202.500000,1181.000000,1199.449951,1167.169800,10327549
2020-02-28,1175.500000,1185.000000,1170.099976,1177.650024,1145.956421,12156528
2020-03-02,1200.199951,1201.150024,1166.150024,1179.599976,1147.854004,7332449
2020-03-03,1175.000000,1185.349976,1168.000000,1181.800049,1149.994995,11184775
2020-03-04,1178.349976,1180.000000,1133.099976,1148.849976,1117.931641,17144435
2020-03-05,1153.000000,1165.000000,1142.750000,1151.349976,1120.364380,9774854
2020-03-06,1125.000000,1140.900024,1101.000000,1134.900024,1104.357056,11526783
2020-03-09,1110.000000,1118.400024,1065.000000,1107.300049,1077.499878,17210295
2020-03-11,1105.000000,1120.000000,1092.000000,1113.800049,1083.824829,17769120
2020-03-12,1075.000000,1080.000000,1003.450012,1021.299988,993.814270,29500385
2020-03-13,980.049988,1081.449951,919.200012,1069.800049,1041.009033,33171182
2020-03-16,1035.000000,1037.000000,995.000000,999.500000,972.600952,15993161
2020-03-17,1008.000000,1010.000000,954.700012,975.099976,948.857605,21338419
2020-03-18,985.000000,993.000000,865.000000,876.900024,853.300476,30590703
2020-03-19,847.000000,919.950012,795.000000,895.549988,871.448547,33610024
2020-03-20,875.000000,914.599976,824.549988,882.849976,859.090332,44318732
2020-03-23,794.599976,838.750000,765.000000,771.549988,750.785706,25138477
2020-03-24,795.250000,810.000000,738.750000,767.700012,747.039307,30528636
2020-03-25,770.450012,867.450012,755.250000,856.750000,833.692749,23614021
2020-03-26,870.099976,937.700012,841.000000,901.099976,876.849121,28521578
2020-03-27,944.950012,988.650024,872.099976,904.450012,880.109070,27617968
